jurisdiction,year,data_start_date,data_end_date,first_published_date,last_updated_date,sub_threshold,jurisdiction_facility_id,registered_business_name,facility_name,site_address_street,site_address_suburb,site_address_state,site_address_postcode,site_latitude,site_longitude,ANZSIC code,ANZSIC name,main_activities,substance,destination,quantity_in_kg,mandatory_destination,mass_balance_estimation,engineering_calculations_estimation,direct_measurement_estimation,emission_factors_estimation,approved_alternative_estimation
QLD,2015,1/01/2014,31/12/2014,15/04/2016,15/04/2016,N,Q016COM001,RTA YARWUN PTY LTD,RTA Yarwun Pty Ltd,975 Hanson Street,Gladstone,QLD,4680,-23.827222,151.154167,2131,Alumina Production,Alumina refining,Beryllium & compounds,On-site tailings storage,1480,Y,Y,N,Y,N,N
QLD,2015,1/01/2014,31/12/2014,15/04/2016,15/04/2016,N,Q016COM001,RTA YARWUN PTY LTD,RTA Yarwun Pty Ltd,975 Hanson Street,Gladstone,QLD,4680,-23.827222,151.154167,2131,Alumina Production,Alumina refining,Boron & compounds,On-site tailings storage,42630,Y,Y,N,Y,N,N
QLD,2015,1/01/2014,31/12/2014,15/04/2016,15/04/2016,N,Q016COM001,RTA YARWUN PTY LTD,RTA Yarwun Pty Ltd,975 Hanson Street,Gladstone,QLD,4680,-23.827222,151.154167,2131,Alumina Production,Alumina refining,Boron & compounds,Off-site sewerage,3.24,Y,Y,N,Y,N,N
QLD,2015,1/01/2014,31/12/2014,15/04/2016,15/04/2016,N,Q016COM001,RTA YARWUN PTY LTD,RTA Yarwun Pty Ltd,975 Hanson Street,Gladstone,QLD,4680,-23.827222,151.154167,2131,Alumina Production,Alumina refining,Chromium (III) compounds,On-site tailings storage,1186857,Y,Y,N,Y,N,N
QLD,2015,1/01/2014,31/12/2014,15/04/2016,15/04/2016,N,Q016COM001,RTA YARWUN PTY LTD,RTA Yarwun Pty Ltd,975 Hanson Street,Gladstone,QLD,4680,-23.827222,151.154167,2131,Alumina Production,Alumina refining,Chromium (III) compounds,Off-site sewerage,0.161,Y,Y,N,Y,N,N
QLD,2015,1/01/2014,31/12/2014,15/04/2016,15/04/2016,N,Q016COM001,RTA YARWUN PTY LTD,RTA Yarwun Pty Ltd,975 Hanson Street,Gladstone,QLD,4680,-23.827222,151.154167,2131,Alumina Production,Alumina refining,Chromium (III) compounds,Off-site landfill,218.7,Y,N,N,N,Y,N
QLD,2015,1/01/2014,31/12/2014,15/04/2016,15/04/2016,N,Q016COM001,RTA YARWUN PTY LTD,RTA Yarwun Pty Ltd,975 Hanson Street,Gladstone,QLD,4680,-23.827222,151.154167,2131,Alumina Production,Alumina refining,Chromium (VI) compounds,On-site tailings storage,3923,Y,Y,N,Y,N,N
QLD,2015,1/01/2014,31/12/2014,15/04/2016,15/04/2016,N,Q016COM001,RTA YARWUN PTY LTD,RTA Yarwun Pty Ltd,975 Hanson Street,Gladstone,QLD,4680,-23.827222,151.154167,2131,Alumina Production,Alumina refining,Cobalt & compounds,On-site tailings storage,47302,Y,Y,N,Y,N,N
QLD,2015,1/01/2014,31/12/2014,15/04/2016,15/04/2016,N,Q016COM001,RTA YARWUN PTY LTD,RTA Yarwun Pty Ltd,975 Hanson Street,Gladstone,QLD,4680,-23.827222,151.154167,2131,Alumina Production,Alumina refining,Cobalt & compounds,Off-site sewerage,0.019,Y,Y,N,Y,N,N
QLD,2015,1/01/2014,31/12/2014,15/04/2016,15/04/2016,N,Q016COM001,RTA YARWUN PTY LTD,RTA Yarwun Pty Ltd,975 Hanson Street,Gladstone,QLD,4680,-23.827222,151.154167,2131,Alumina Production,Alumina refining,Copper & compounds,On-site tailings storage,54832,Y,Y,N,Y,N,N
QLD,2015,1/01/2014,31/12/2014,15/04/2016,15/04/2016,N,Q016COM001,RTA YARWUN PTY LTD,RTA Yarwun Pty Ltd,975 Hanson Street,Gladstone,QLD,4680,-23.827222,151.154167,2131,Alumina Production,Alumina refining,Copper & compounds,Off-site sewerage,1.4368,Y,Y,N,Y,N,N
QLD,2015,1/01/2014,31/12/2014,15/04/2016,15/04/2016,N,Q016COM001,RTA YARWUN PTY LTD,RTA Yarwun Pty Ltd,975 Hanson Street,Gladstone,QLD,4680,-23.827222,151.154167,2131,Alumina Production,Alumina refining,Copper & compounds,Off-site landfill,163.444,Y,N,N,N,Y,N
QLD,2015,1/01/2014,31/12/2014,15/04/2016,15/04/2016,N,Q016COM001,RTA YARWUN PTY LTD,RTA Yarwun Pty Ltd,975 Hanson Street,Gladstone,QLD,4680,-23.827222,151.154167,2131,Alumina Production,Alumina refining,Fluoride compounds,On-site tailings storage,1302097,Y,Y,N,Y,N,N
QLD,2015,1/01/2014,31/12/2014,15/04/2016,15/04/2016,N,Q016COM001,RTA YARWUN PTY LTD,RTA Yarwun Pty Ltd,975 Hanson Street,Gladstone,QLD,4680,-23.827222,151.154167,2131,Alumina Production,Alumina refining,Fluoride compounds,Off-site sewerage,13.6358,Y,Y,N,Y,N,N
QLD,2015,1/01/2014,31/12/2014,15/04/2016,15/04/2016,N,Q016COM001,RTA YARWUN PTY LTD,RTA Yarwun Pty Ltd,975 Hanson Street,Gladstone,QLD,4680,-23.827222,151.154167,2131,Alumina Production,Alumina refining,Lead & compounds,On-site tailings storage,141883,Y,Y,N,Y,N,N
QLD,2015,1/01/2014,31/12/2014,15/04/2016,15/04/2016,N,Q016COM001,RTA YARWUN PTY LTD,RTA Yarwun Pty Ltd,975 Hanson Street,Gladstone,QLD,4680,-23.827222,151.154167,2131,Alumina Production,Alumina refining,Lead & compounds,Off-site sewerage,0.0029,Y,Y,N,Y,N,N
QLD,2015,1/01/2014,31/12/2014,15/04/2016,15/04/2016,N,Q016COM001,RTA YARWUN PTY LTD,RTA Yarwun Pty Ltd,975 Hanson Street,Gladstone,QLD,4680,-23.827222,151.154167,2131,Alumina Production,Alumina refining,Lead & compounds,Off-site landfill,533.351,Y,N,N,N,Y,N
QLD,2015,1/01/2014,31/12/2014,15/04/2016,15/04/2016,N,Q016COM001,RTA YARWUN PTY LTD,RTA Yarwun Pty Ltd,975 Hanson Street,Gladstone,QLD,4680,-23.827222,151.154167,2131,Alumina Production,Alumina refining,Manganese & compounds,On-site tailings storage,650377,Y,Y,N,Y,N,N
QLD,2015,1/01/2014,31/12/2014,15/04/2016,15/04/2016,N,Q016COM001,RTA YARWUN PTY LTD,RTA Yarwun Pty Ltd,975 Hanson Street,Gladstone,QLD,4680,-23.827222,151.154167,2131,Alumina Production,Alumina refining,Manganese & compounds,Off-site sewerage,2.595,Y,Y,N,Y,N,N
QLD,2015,1/01/2014,31/12/2014,15/04/2016,15/04/2016,N,Q016COM001,RTA YARWUN PTY LTD,RTA Yarwun Pty Ltd,975 Hanson Street,Gladstone,QLD,4680,-23.827222,151.154167,2131,Alumina Production,Alumina refining,Mercury & compounds,On-site tailings storage,40,Y,Y,N,Y,N,N
QLD,2015,1/01/2014,31/12/2014,15/04/2016,15/04/2016,N,Q016COM001,RTA YARWUN PTY LTD,RTA Yarwun Pty Ltd,975 Hanson Street,Gladstone,QLD,4680,-23.827222,151.154167,2131,Alumina Production,Alumina refining,Mercury & compounds,Off-site sewerage,0.0029,Y,Y,N,Y,N,N
QLD,2015,1/01/2014,31/12/2014,15/04/2016,15/04/2016,N,Q016COM001,RTA YARWUN PTY LTD,RTA Yarwun Pty Ltd,975 Hanson Street,Gladstone,QLD,4680,-23.827222,151.154167,2131,Alumina Production,Alumina refining,Mercury & compounds,Off-site recycling,60,N,N,N,Y,N,N
QLD,2015,1/01/2014,31/12/2014,15/04/2016,15/04/2016,N,Q016COM001,RTA YARWUN PTY LTD,RTA Yarwun Pty Ltd,975 Hanson Street,Gladstone,QLD,4680,-23.827222,151.154167,2131,Alumina Production,Alumina refining,Mercury & compounds,Off-site landfill,0.081,Y,N,N,N,Y,N
QLD,2015,1/01/2014,31/12/2014,15/04/2016,15/04/2016,N,Q016COM001,RTA YARWUN PTY LTD,RTA Yarwun Pty Ltd,975 Hanson Street,Gladstone,QLD,4680,-23.827222,151.154167,2131,Alumina Production,Alumina refining,Nickel & compounds,On-site tailings storage,94730,Y,Y,N,Y,N,N
QLD,2015,1/01/2014,31/12/2014,15/04/2016,15/04/2016,N,Q016COM001,RTA YARWUN PTY LTD,RTA Yarwun Pty Ltd,975 Hanson Street,Gladstone,QLD,4680,-23.827222,151.154167,2131,Alumina Production,Alumina refining,Nickel & compounds,Off-site sewerage,0.161,Y,Y,N,Y,N,N
QLD,2015,1/01/2014,31/12/2014,15/04/2016,15/04/2016,N,Q016COM001,RTA YARWUN PTY LTD,RTA Yarwun Pty Ltd,975 Hanson Street,Gladstone,QLD,4680,-23.827222,151.154167,2131,Alumina Production,Alumina refining,Nickel & compounds,Off-site landfill,13.145,Y,N,N,N,Y,N
QLD,2015,1/01/2014,31/12/2014,15/04/2016,15/04/2016,N,Q016COM001,RTA YARWUN PTY LTD,RTA Yarwun Pty Ltd,975 Hanson Street,Gladstone,QLD,4680,-23.827222,151.154167,2131,Alumina Production,Alumina refining,Sulfuric acid,On-site tailings storage,0,Y,Y,N,Y,N,N
QLD,2015,1/01/2014,31/12/2014,15/04/2016,15/04/2016,N,Q016COM001,RTA YARWUN PTY LTD,RTA Yarwun Pty Ltd,975 Hanson Street,Gladstone,QLD,4680,-23.827222,151.154167,2131,Alumina Production,Alumina refining,Total Nitrogen,On-site tailings storage,127124,Y,Y,N,Y,N,N
QLD,2015,1/01/2014,31/12/2014,15/04/2016,15/04/2016,N,Q016COM001,RTA YARWUN PTY LTD,RTA Yarwun Pty Ltd,975 Hanson Street,Gladstone,QLD,4680,-23.827222,151.154167,2131,Alumina Production,Alumina refining,Total Nitrogen,Off-site sewerage,570.211,Y,Y,N,Y,N,N
QLD,2015,1/01/2014,31/12/2014,15/04/2016,15/04/2016,N,Q016COM001,RTA YARWUN PTY LTD,RTA Yarwun Pty Ltd,975 Hanson Street,Gladstone,QLD,4680,-23.827222,151.154167,2131,Alumina Production,Alumina refining,Total Phosphorus,On-site tailings storage,1179303,Y,Y,N,Y,N,N
QLD,2015,1/01/2014,31/12/2014,15/04/2016,15/04/2016,N,Q016COM001,RTA YARWUN PTY LTD,RTA Yarwun Pty Ltd,975 Hanson Street,Gladstone,QLD,4680,-23.827222,151.154167,2131,Alumina Production,Alumina refining,Total Phosphorus,Off-site sewerage,26.83,Y,Y,N,Y,N,N
QLD,2015,1/01/2014,31/12/2014,15/04/2016,15/04/2016,N,Q016COM001,RTA YARWUN PTY LTD,RTA Yarwun Pty Ltd,975 Hanson Street,Gladstone,QLD,4680,-23.827222,151.154167,2131,Alumina Production,Alumina refining,Zinc and compounds,On-site tailings storage,20348,Y,Y,N,Y,N,N
QLD,2015,1/01/2014,31/12/2014,15/04/2016,15/04/2016,N,Q016COM001,RTA YARWUN PTY LTD,RTA Yarwun Pty Ltd,975 Hanson Street,Gladstone,QLD,4680,-23.827222,151.154167,2131,Alumina Production,Alumina refining,Zinc and compounds,Off-site sewerage,0.2566,Y,Y,N,Y,N,N
QLD,2015,1/01/2014,31/12/2014,15/04/2016,15/04/2016,N,Q016COM001,RTA YARWUN PTY LTD,RTA Yarwun Pty Ltd,975 Hanson Street,Gladstone,QLD,4680,-23.827222,151.154167,2131,Alumina Production,Alumina refining,Zinc and compounds,Off-site landfill,761.962,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q007VIS001,VISY PAPER PTY LTD,Visy Paper 8,168 Paringa Rd Gibson Island; East of,Hemmant,QLD,4174,-27.44086,153.115772,1510,"Pulp, Paper and Paperboard Manufacturing",Paper recycling plant. Converting waste paper to new paper for use in the corrugated box industry.,Total Nitrogen,Off-site sewerage,13048.3463,Y,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q007VIS001,VISY PAPER PTY LTD,Visy Paper 8,168 Paringa Rd Gibson Island; East of,Hemmant,QLD,4174,-27.44086,153.115772,1510,"Pulp, Paper and Paperboard Manufacturing",Paper recycling plant. Converting waste paper to new paper for use in the corrugated box industry.,Total Nitrogen,Off-site landfill,19147.66,Y,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q007VIS001,VISY PAPER PTY LTD,Visy Paper 8,168 Paringa Rd Gibson Island; East of,Hemmant,QLD,4174,-27.44086,153.115772,1510,"Pulp, Paper and Paperboard Manufacturing",Paper recycling plant. Converting waste paper to new paper for use in the corrugated box industry.,Total Phosphorus,Off-site sewerage,2427.351144,Y,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q007VIS001,VISY PAPER PTY LTD,Visy Paper 8,168 Paringa Rd Gibson Island; East of,Hemmant,QLD,4174,-27.44086,153.115772,1510,"Pulp, Paper and Paperboard Manufacturing",Paper recycling plant. Converting waste paper to new paper for use in the corrugated box industry.,Total Phosphorus,Off-site landfill,1234.15,Y,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q023CAB001,UNITYWATER,Burpengary East STP,UHLMANN RD,Burpengary,QLD,4505,-27.148754,153.026333,2812,Sewerage and Drainage Services,Treatment of domestic and industrial waste water,Total Nitrogen,Off-site reuse,28422,N,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q023CAB001,UNITYWATER,Burpengary East STP,UHLMANN RD,Burpengary,QLD,4505,-27.148754,153.026333,2812,Sewerage and Drainage Services,Treatment of domestic and industrial waste water,Total Phosphorus,Off-site reuse,10023,N,N,Y,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q033CHI001,CANNON HILL INVESTMENTS P/L,Australian Country Choice,117 Colmslie Road,Cannon Hill,QLD,4170,-27.4531,153.09,1111,Meat Processing,"Meat processing, Rendering, Wastewater treatment ( minor) and fuel burning (black coal)",Total Nitrogen,Off-site sewerage,14762,Y,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q033CHI001,CANNON HILL INVESTMENTS P/L,Australian Country Choice,117 Colmslie Road,Cannon Hill,QLD,4170,-27.4531,153.09,1111,Meat Processing,"Meat processing, Rendering, Wastewater treatment ( minor) and fuel burning (black coal)",Total Phosphorus,Off-site sewerage,4744,Y,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q021TEA001,INTEGRIA HEALTHCARE (AUSTRALIA) PTY LTD,INTEGRIA HEALTHCARE (AUSTRALIA) PTY LTD,124 McEvoy Street,Warwick,QLD,4370,-28.228305,152.038416,1841,Human Pharmaceutical and Medicinal Product Manufacturing,Herbal / Nutritional Tablet & Liquid Manufacture,Ethanol,Off-site landfill,4605,Y,N,N,N,Y,N
