jurisdiction,year,data_start_date,data_end_date,first_published_date,last_updated_date,sub_threshold,jurisdiction_facility_id,registered_business_name,facility_name,site_address_street,site_address_suburb,site_address_state,site_address_postcode,site_latitude,site_longitude,ANZSIC code,ANZSIC name,main_activities,substance,destination,quantity_in_kg
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058TWM001,TRANSPACIFIC WASTE MANAGEMENT PTY LTD,TRANSPACIFIC WASTE MANAGEMENT PTY LTD,100 Chum,New Chum,QLD,4303,-27.607495,152.834115,2921,Waste Treatment and Disposal Services,,Benzene,Air Total,0.139739692
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058TWM001,TRANSPACIFIC WASTE MANAGEMENT PTY LTD,TRANSPACIFIC WASTE MANAGEMENT PTY LTD,100 Chum,New Chum,QLD,4303,-27.607495,152.834115,2921,Waste Treatment and Disposal Services,,Cumene (1-methylethylbenzene),Air Total,0.038524649
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058TWM001,TRANSPACIFIC WASTE MANAGEMENT PTY LTD,TRANSPACIFIC WASTE MANAGEMENT PTY LTD,100 Chum,New Chum,QLD,4303,-27.607495,152.834115,2921,Waste Treatment and Disposal Services,,Carbon disulfide,Air Total,0.008342094
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058TWM001,TRANSPACIFIC WASTE MANAGEMENT PTY LTD,TRANSPACIFIC WASTE MANAGEMENT PTY LTD,100 Chum,New Chum,QLD,4303,-27.607495,152.834115,2921,Waste Treatment and Disposal Services,,Chloroform (trichloromethane),Air Total,0.006440997
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058TWM001,TRANSPACIFIC WASTE MANAGEMENT PTY LTD,TRANSPACIFIC WASTE MANAGEMENT PTY LTD,100 Chum,New Chum,QLD,4303,-27.607495,152.834115,2921,Waste Treatment and Disposal Services,,Chloroethane (ethyl chloride),Air Total,0.194197367
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058TWM001,TRANSPACIFIC WASTE MANAGEMENT PTY LTD,TRANSPACIFIC WASTE MANAGEMENT PTY LTD,100 Chum,New Chum,QLD,4303,-27.607495,152.834115,2921,Waste Treatment and Disposal Services,,Carbon monoxide,Air Total,14576.0306
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q063WDH001,THE TRUSTEE FOR I & K HUTCHINSON FAMILY TRUST,Warnoah,Behrendorff Rd,Theodore,QLD,4719,-24.953056,150.084444,0143,Beef Cattle Feedlots (Specialised),Beef Cattle Feedlot,Ammonia (total),Air Total,93730
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019ERG012,ERGON ENERGY CORPORATION LIMITED,Kowanyama,CARRINGTON ST,Kowanyama,QLD,4871,-15.4825,141.741944,2611,Fossil Fuel Electricity Generation,"Isolated power station, Diesel Internal Combusion Engines, for the production of electricity",Carbon monoxide,Air Total,15694.7
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019ERG012,ERGON ENERGY CORPORATION LIMITED,Kowanyama,CARRINGTON ST,Kowanyama,QLD,4871,-15.4825,141.741944,2611,Fossil Fuel Electricity Generation,"Isolated power station, Diesel Internal Combusion Engines, for the production of electricity",Polycyclic aromatic hydrocarbons (B[a]Peq),Air Total,0.000213
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019ERG012,ERGON ENERGY CORPORATION LIMITED,Kowanyama,CARRINGTON ST,Kowanyama,QLD,4871,-15.4825,141.741944,2611,Fossil Fuel Electricity Generation,"Isolated power station, Diesel Internal Combusion Engines, for the production of electricity",Particulate Matter 2.5 um,Air Total,1793.68
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019ERG012,ERGON ENERGY CORPORATION LIMITED,Kowanyama,CARRINGTON ST,Kowanyama,QLD,4871,-15.4825,141.741944,2611,Fossil Fuel Electricity Generation,"Isolated power station, Diesel Internal Combusion Engines, for the production of electricity",Cumene (1-methylethylbenzene),Air Total,0.968
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019ERG012,ERGON ENERGY CORPORATION LIMITED,Kowanyama,CARRINGTON ST,Kowanyama,QLD,4871,-15.4825,141.741944,2611,Fossil Fuel Electricity Generation,"Isolated power station, Diesel Internal Combusion Engines, for the production of electricity",Sulfur dioxide,Air Total,899.71
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019ERG012,ERGON ENERGY CORPORATION LIMITED,Kowanyama,CARRINGTON ST,Kowanyama,QLD,4871,-15.4825,141.741944,2611,Fossil Fuel Electricity Generation,"Isolated power station, Diesel Internal Combusion Engines, for the production of electricity",Total Volatile Organic Compounds,Air Total,1525.41
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019ERG012,ERGON ENERGY CORPORATION LIMITED,Kowanyama,CARRINGTON ST,Kowanyama,QLD,4871,-15.4825,141.741944,2611,Fossil Fuel Electricity Generation,"Isolated power station, Diesel Internal Combusion Engines, for the production of electricity",Oxides of Nitrogen,Air Total,58967.22
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019ERG012,ERGON ENERGY CORPORATION LIMITED,Kowanyama,CARRINGTON ST,Kowanyama,QLD,4871,-15.4825,141.741944,2611,Fossil Fuel Electricity Generation,"Isolated power station, Diesel Internal Combusion Engines, for the production of electricity",Particulate Matter 10.0 um,Air Total,1838.52
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020RIO001,CLERMONT COAL OPERATIONS PTY LTD,Clermont Mine,Gregory Developmental Road,Clermont,QLD,4721,-22.7128,147.6064,0600,Coal Mining,Black Coal Mining Handling and Preparation,Benzene,Air Total,508.8024
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020RIO001,CLERMONT COAL OPERATIONS PTY LTD,Clermont Mine,Gregory Developmental Road,Clermont,QLD,4721,-22.7128,147.6064,0600,Coal Mining,Black Coal Mining Handling and Preparation,Manganese & compounds,Air Total,10968.87
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020RIO001,CLERMONT COAL OPERATIONS PTY LTD,Clermont Mine,Gregory Developmental Road,Clermont,QLD,4721,-22.7128,147.6064,0600,Coal Mining,Black Coal Mining Handling and Preparation,Total Volatile Organic Compounds,Air Total,69205.94
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020RIO001,CLERMONT COAL OPERATIONS PTY LTD,Clermont Mine,Gregory Developmental Road,Clermont,QLD,4721,-22.7128,147.6064,0600,Coal Mining,Black Coal Mining Handling and Preparation,Toluene (methylbenzene),Air Total,66.98061
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020RIO001,CLERMONT COAL OPERATIONS PTY LTD,Clermont Mine,Gregory Developmental Road,Clermont,QLD,4721,-22.7128,147.6064,0600,Coal Mining,Black Coal Mining Handling and Preparation,Sulfur dioxide,Air Total,931.2305
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020RIO001,CLERMONT COAL OPERATIONS PTY LTD,Clermont Mine,Gregory Developmental Road,Clermont,QLD,4721,-22.7128,147.6064,0600,Coal Mining,Black Coal Mining Handling and Preparation,Selenium & compounds,Air Total,47.78304
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020RIO001,CLERMONT COAL OPERATIONS PTY LTD,Clermont Mine,Gregory Developmental Road,Clermont,QLD,4721,-22.7128,147.6064,0600,Coal Mining,Black Coal Mining Handling and Preparation,Polycyclic aromatic hydrocarbons (B[a]Peq),Air Total,18.48511
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020RIO001,CLERMONT COAL OPERATIONS PTY LTD,Clermont Mine,Gregory Developmental Road,Clermont,QLD,4721,-22.7128,147.6064,0600,Coal Mining,Black Coal Mining Handling and Preparation,Polychlorinated dioxins and furans (TEQ),Air Total,8.65418E-08
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020RIO001,CLERMONT COAL OPERATIONS PTY LTD,Clermont Mine,Gregory Developmental Road,Clermont,QLD,4721,-22.7128,147.6064,0600,Coal Mining,Black Coal Mining Handling and Preparation,Particulate Matter 10.0 um,Air Total,5133858
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020RIO001,CLERMONT COAL OPERATIONS PTY LTD,Clermont Mine,Gregory Developmental Road,Clermont,QLD,4721,-22.7128,147.6064,0600,Coal Mining,Black Coal Mining Handling and Preparation,Oxides of Nitrogen,Air Total,1181713
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020RIO001,CLERMONT COAL OPERATIONS PTY LTD,Clermont Mine,Gregory Developmental Road,Clermont,QLD,4721,-22.7128,147.6064,0600,Coal Mining,Black Coal Mining Handling and Preparation,Nickel & compounds,Air Total,509.8227
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020RIO001,CLERMONT COAL OPERATIONS PTY LTD,Clermont Mine,Gregory Developmental Road,Clermont,QLD,4721,-22.7128,147.6064,0600,Coal Mining,Black Coal Mining Handling and Preparation,Mercury & compounds,Air Total,0.9181269
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020RIO001,CLERMONT COAL OPERATIONS PTY LTD,Clermont Mine,Gregory Developmental Road,Clermont,QLD,4721,-22.7128,147.6064,0600,Coal Mining,Black Coal Mining Handling and Preparation,Particulate Matter 2.5 um,Air Total,71027.64
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020RIO001,CLERMONT COAL OPERATIONS PTY LTD,Clermont Mine,Gregory Developmental Road,Clermont,QLD,4721,-22.7128,147.6064,0600,Coal Mining,Black Coal Mining Handling and Preparation,Antimony & compounds,Air Total,10.76597
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020RIO001,CLERMONT COAL OPERATIONS PTY LTD,Clermont Mine,Gregory Developmental Road,Clermont,QLD,4721,-22.7128,147.6064,0600,Coal Mining,Black Coal Mining Handling and Preparation,Zinc and compounds,Air Total,1095.297
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020RIO001,CLERMONT COAL OPERATIONS PTY LTD,Clermont Mine,Gregory Developmental Road,Clermont,QLD,4721,-22.7128,147.6064,0600,Coal Mining,Black Coal Mining Handling and Preparation,Fluoride compounds,Air Total,1967.724
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020RIO001,CLERMONT COAL OPERATIONS PTY LTD,Clermont Mine,Gregory Developmental Road,Clermont,QLD,4721,-22.7128,147.6064,0600,Coal Mining,Black Coal Mining Handling and Preparation,Formaldehyde (methyl aldehyde),Air Total,18626.85
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020RIO001,CLERMONT COAL OPERATIONS PTY LTD,Clermont Mine,Gregory Developmental Road,Clermont,QLD,4721,-22.7128,147.6064,0600,Coal Mining,Black Coal Mining Handling and Preparation,Ethylbenzene,Air Total,7.122574
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020RIO001,CLERMONT COAL OPERATIONS PTY LTD,Clermont Mine,Gregory Developmental Road,Clermont,QLD,4721,-22.7128,147.6064,0600,Coal Mining,Black Coal Mining Handling and Preparation,Cumene (1-methylethylbenzene),Air Total,31.43275
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020RIO001,CLERMONT COAL OPERATIONS PTY LTD,Clermont Mine,Gregory Developmental Road,Clermont,QLD,4721,-22.7128,147.6064,0600,Coal Mining,Black Coal Mining Handling and Preparation,Copper & compounds,Air Total,324.2569
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020RIO001,CLERMONT COAL OPERATIONS PTY LTD,Clermont Mine,Gregory Developmental Road,Clermont,QLD,4721,-22.7128,147.6064,0600,Coal Mining,Black Coal Mining Handling and Preparation,Cobalt & compounds,Air Total,96.095
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020RIO001,CLERMONT COAL OPERATIONS PTY LTD,Clermont Mine,Gregory Developmental Road,Clermont,QLD,4721,-22.7128,147.6064,0600,Coal Mining,Black Coal Mining Handling and Preparation,Chromium (VI) compounds,Air Total,11.29708
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020RIO001,CLERMONT COAL OPERATIONS PTY LTD,Clermont Mine,Gregory Developmental Road,Clermont,QLD,4721,-22.7128,147.6064,0600,Coal Mining,Black Coal Mining Handling and Preparation,Chromium (III) compounds,Air Total,829.377
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020RIO001,CLERMONT COAL OPERATIONS PTY LTD,Clermont Mine,Gregory Developmental Road,Clermont,QLD,4721,-22.7128,147.6064,0600,Coal Mining,Black Coal Mining Handling and Preparation,Carbon monoxide,Air Total,531149.9
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020RIO001,CLERMONT COAL OPERATIONS PTY LTD,Clermont Mine,Gregory Developmental Road,Clermont,QLD,4721,-22.7128,147.6064,0600,Coal Mining,Black Coal Mining Handling and Preparation,Cadmium & compounds,Air Total,6.088064
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020RIO001,CLERMONT COAL OPERATIONS PTY LTD,Clermont Mine,Gregory Developmental Road,Clermont,QLD,4721,-22.7128,147.6064,0600,Coal Mining,Black Coal Mining Handling and Preparation,Boron & compounds,Air Total,224.5147
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020RIO001,CLERMONT COAL OPERATIONS PTY LTD,Clermont Mine,Gregory Developmental Road,Clermont,QLD,4721,-22.7128,147.6064,0600,Coal Mining,Black Coal Mining Handling and Preparation,Beryllium & compounds,Air Total,3.497167
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020RIO001,CLERMONT COAL OPERATIONS PTY LTD,Clermont Mine,Gregory Developmental Road,Clermont,QLD,4721,-22.7128,147.6064,0600,Coal Mining,Black Coal Mining Handling and Preparation,Arsenic & compounds,Air Total,88.78072
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020RIO001,CLERMONT COAL OPERATIONS PTY LTD,Clermont Mine,Gregory Developmental Road,Clermont,QLD,4721,-22.7128,147.6064,0600,Coal Mining,Black Coal Mining Handling and Preparation,Xylenes (individual or mixed isomers),Air Total,52.45199
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020RIO001,CLERMONT COAL OPERATIONS PTY LTD,Clermont Mine,Gregory Developmental Road,Clermont,QLD,4721,-22.7128,147.6064,0600,Coal Mining,Black Coal Mining Handling and Preparation,Lead & compounds,Air Total,304.8925
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q012OCA013,AUSTRALIA PACIFIC LNG PTY LTD,Combabula & Reedy Creek,Off Yuleba Taroom Road,Yuleba North,QLD,4427,-26.348266,149.383329,0700,Oil and Gas Extraction,Natural gas extraction,Total Volatile Organic Compounds,Air Total,56800
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q012OCA013,AUSTRALIA PACIFIC LNG PTY LTD,Combabula & Reedy Creek,Off Yuleba Taroom Road,Yuleba North,QLD,4427,-26.348266,149.383329,0700,Oil and Gas Extraction,Natural gas extraction,Particulate Matter 2.5 um,Air Total,64580
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q012OCA013,AUSTRALIA PACIFIC LNG PTY LTD,Combabula & Reedy Creek,Off Yuleba Taroom Road,Yuleba North,QLD,4427,-26.348266,149.383329,0700,Oil and Gas Extraction,Natural gas extraction,Xylenes (individual or mixed isomers),Air Total,48.816
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q012OCA013,AUSTRALIA PACIFIC LNG PTY LTD,Combabula & Reedy Creek,Off Yuleba Taroom Road,Yuleba North,QLD,4427,-26.348266,149.383329,0700,Oil and Gas Extraction,Natural gas extraction,Polycyclic aromatic hydrocarbons (B[a]Peq),Air Total,0.20847
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q012OCA013,AUSTRALIA PACIFIC LNG PTY LTD,Combabula & Reedy Creek,Off Yuleba Taroom Road,Yuleba North,QLD,4427,-26.348266,149.383329,0700,Oil and Gas Extraction,Natural gas extraction,Particulate Matter 10.0 um,Air Total,65840
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q012OCA013,AUSTRALIA PACIFIC LNG PTY LTD,Combabula & Reedy Creek,Off Yuleba Taroom Road,Yuleba North,QLD,4427,-26.348266,149.383329,0700,Oil and Gas Extraction,Natural gas extraction,Oxides of Nitrogen,Air Total,818320
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q012OCA013,AUSTRALIA PACIFIC LNG PTY LTD,Combabula & Reedy Creek,Off Yuleba Taroom Road,Yuleba North,QLD,4427,-26.348266,149.383329,0700,Oil and Gas Extraction,Natural gas extraction,Carbon monoxide,Air Total,603520
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q012OCA013,AUSTRALIA PACIFIC LNG PTY LTD,Combabula & Reedy Creek,Off Yuleba Taroom Road,Yuleba North,QLD,4427,-26.348266,149.383329,0700,Oil and Gas Extraction,Natural gas extraction,Sulfur dioxide,Air Total,180.8
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058MAC002,MACKAY REGIONAL COUNCIL,Eungella Landfill,59 Bee Creek Road,Eungella,QLD,4757,-21.13,148.485,2921,Waste Treatment and Disposal Services,"Former waste disposal facility, now closed",Acrylonitrile (2-propenenitrile),Air Total,0.185499382
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058MAC002,MACKAY REGIONAL COUNCIL,Eungella Landfill,59 Bee Creek Road,Eungella,QLD,4757,-21.13,148.485,2921,Waste Treatment and Disposal Services,"Former waste disposal facility, now closed",Cumene (1-methylethylbenzene),Air Total,0.028543571
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058MAC002,MACKAY REGIONAL COUNCIL,Eungella Landfill,59 Bee Creek Road,Eungella,QLD,4757,-21.13,148.485,2921,Waste Treatment and Disposal Services,"Former waste disposal facility, now closed",Cyclohexane,Air Total,0.048072795
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058MAC002,MACKAY REGIONAL COUNCIL,Eungella Landfill,59 Bee Creek Road,Eungella,QLD,4757,-21.13,148.485,2921,Waste Treatment and Disposal Services,"Former waste disposal facility, now closed",Chloroform (trichloromethane),Air Total,0.00466845
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058MAC002,MACKAY REGIONAL COUNCIL,Eungella Landfill,59 Bee Creek Road,Eungella,QLD,4757,-21.13,148.485,2921,Waste Treatment and Disposal Services,"Former waste disposal facility, now closed",Chloroethane (ethyl chloride),Air Total,0.14075472
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058MAC002,MACKAY REGIONAL COUNCIL,Eungella Landfill,59 Bee Creek Road,Eungella,QLD,4757,-21.13,148.485,2921,Waste Treatment and Disposal Services,"Former waste disposal facility, now closed",Carbon monoxide,Air Total,0.377463052
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058MAC002,MACKAY REGIONAL COUNCIL,Eungella Landfill,59 Bee Creek Road,Eungella,QLD,4757,-21.13,148.485,2921,Waste Treatment and Disposal Services,"Former waste disposal facility, now closed",Carbon disulfide,Air Total,0.0061808
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058MAC002,MACKAY REGIONAL COUNCIL,Eungella Landfill,59 Bee Creek Road,Eungella,QLD,4757,-21.13,148.485,2921,Waste Treatment and Disposal Services,"Former waste disposal facility, now closed",Vinyl Chloride Monomer,Air Total,0.049016226
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058MAC002,MACKAY REGIONAL COUNCIL,Eungella Landfill,59 Bee Creek Road,Eungella,QLD,4757,-21.13,148.485,2921,Waste Treatment and Disposal Services,"Former waste disposal facility, now closed",Xylenes (individual or mixed isomers),Air Total,0.54117051
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058MAC002,MACKAY REGIONAL COUNCIL,Eungella Landfill,59 Bee Creek Road,Eungella,QLD,4757,-21.13,148.485,2921,Waste Treatment and Disposal Services,"Former waste disposal facility, now closed",Trichloroethylene,Air Total,0.060084737
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058MAC002,MACKAY REGIONAL COUNCIL,Eungella Landfill,59 Bee Creek Road,Eungella,QLD,4757,-21.13,148.485,2921,Waste Treatment and Disposal Services,"Former waste disposal facility, now closed",Total Volatile Organic Compounds,Air Total,24.75035002
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058MAC002,MACKAY REGIONAL COUNCIL,Eungella Landfill,59 Bee Creek Road,Eungella,QLD,4757,-21.13,148.485,2921,Waste Treatment and Disposal Services,"Former waste disposal facility, now closed",Benzene,Air Total,0.103535525
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058MAC002,MACKAY REGIONAL COUNCIL,Eungella Landfill,59 Bee Creek Road,Eungella,QLD,4757,-21.13,148.485,2921,Waste Treatment and Disposal Services,"Former waste disposal facility, now closed",Hydrogen sulfide,Air Total,0.60231139
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058MAC002,MACKAY REGIONAL COUNCIL,Eungella Landfill,59 Bee Creek Road,Eungella,QLD,4757,-21.13,148.485,2921,Waste Treatment and Disposal Services,"Former waste disposal facility, now closed",Acetonitrile,Air Total,0.02829094
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058MAC002,MACKAY REGIONAL COUNCIL,Eungella Landfill,59 Bee Creek Road,Eungella,QLD,4757,-21.13,148.485,2921,Waste Treatment and Disposal Services,"Former waste disposal facility, now closed","1,1,2-Trichloroethane",Air Total,0.011641716
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058MAC002,MACKAY REGIONAL COUNCIL,Eungella Landfill,59 Bee Creek Road,Eungella,QLD,4757,-21.13,148.485,2921,Waste Treatment and Disposal Services,"Former waste disposal facility, now closed",Toluene (methylbenzene),Air Total,1.501048065
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058MAC002,MACKAY REGIONAL COUNCIL,Eungella Landfill,59 Bee Creek Road,Eungella,QLD,4757,-21.13,148.485,2921,Waste Treatment and Disposal Services,"Former waste disposal facility, now closed",Styrene (ethenylbenzene),Air Total,0.023641368
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058MAC002,MACKAY REGIONAL COUNCIL,Eungella Landfill,59 Bee Creek Road,Eungella,QLD,4757,-21.13,148.485,2921,Waste Treatment and Disposal Services,"Former waste disposal facility, now closed",Methyl isobutyl ketone,Air Total,0.103444507
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058MAC002,MACKAY REGIONAL COUNCIL,Eungella Landfill,59 Bee Creek Road,Eungella,QLD,4757,-21.13,148.485,2921,Waste Treatment and Disposal Services,"Former waste disposal facility, now closed",Tetrachloroethylene,Air Total,0.185921943
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058MAC002,MACKAY REGIONAL COUNCIL,Eungella Landfill,59 Bee Creek Road,Eungella,QLD,4757,-21.13,148.485,2921,Waste Treatment and Disposal Services,"Former waste disposal facility, now closed",Mercury & compounds,Air Total,1.35171E-05
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058MAC002,MACKAY REGIONAL COUNCIL,Eungella Landfill,59 Bee Creek Road,Eungella,QLD,4757,-21.13,148.485,2921,Waste Treatment and Disposal Services,"Former waste disposal facility, now closed","1,2-Dichloroethane",Air Total,0.006230689
